Direction,Count,Time,TrunkPolar,TrunkAzimuth,TrunkPolar,TrunkAzimuth
90,2,194.6765,-0.6570609,60.28122,0,0,
90,2,194.7045,-0.6123762,58.99435,0,0,
90,2,194.7319,-0.5193384,57.775,0,0,
90,2,194.7595,-0.48053,56.52843,0,0,
90,2,194.7874,-0.4386652,55.26722,0,0,
90,2,194.8179,-0.3470595,54.06105,0,0,
90,2,194.8437,-0.3507152,52.83143,0,0,
90,2,194.87,-0.3254266,51.46451,0,0,
90,2,194.8977,-0.2714889,50.25133,0,0,
90,2,194.9259,-0.2260277,48.82603,0,0,
90,2,194.9535,-0.3064175,47.22989,0,0,
90,2,194.9821,0.05053043,46.07682,0,0,
90,2,195.0092,-0.01134205,45.16084,0,0,
90,2,195.0378,-0.05071974,44.00409,0,0,
90,3,197.1886,-1.503118,70.89757,0,0,
90,3,197.2173,-1.668169,70.85765,0,0,
90,3,197.2448,-1.299724,70.9445,0,0,
90,3,197.2771,-1.415039,70.80322,0,0,
90,3,197.3002,-1.344524,70.89611,0,0,
90,3,197.3276,-1.316185,70.91993,0,0,
90,3,197.3556,-1.329556,70.62132,0,0,
90,3,197.3831,-1.379233,70.64501,0,0,
90,3,197.4108,-1.406524,70.54768,0,0,
90,3,197.4386,-1.444345,70.07681,0,0,
90,3,197.4668,-1.278166,69.70499,0,0,
90,3,197.4943,-1.135897,68.9484,0,0,
90,3,197.5239,-1.122388,68.29596,0,0,
90,3,197.5505,-1.129665,67.92384,0,0,
90,3,197.5783,-0.9474165,66.38473,0,0,
90,3,197.6063,-1.113922,64.88444,0,0,
90,3,197.6338,-1.305482,63.80735,0,0,
90,3,197.6566,-1.322908,63.0327,0,0,
90,3,197.6896,-1.37702,60.19955,0,0,
90,3,197.7187,-1.255015,57.7086,0,0,
90,3,197.7442,-1.055779,56.05703,0,0,
90,3,197.7723,-1.049968,55.17558,0,0,
90,3,197.8017,-0.6397998,54.14709,0,0,
90,3,197.8293,-0.4324756,52.36909,0,0,
90,3,197.8692,-0.09641552,49.14026,0,0,
90,3,197.8969,0.1596034,46.27638,0,0,
225,0,197.9237,0.3477008,43.49625,0,0,
225,1,209.3109,-1.880411,69.30673,0,0,
225,1,209.3405,-1.948578,69.38017,0,0,
225,1,209.3671,-1.998518,69.40571,0,0,
225,1,209.3984,-1.866788,69.41606,0,0,
225,1,209.422,-1.831144,69.42419,0,0,
225,1,209.4448,-1.828645,69.4144,0,0,
225,1,209.4776,-1.826308,69.53909,0,0,
225,1,209.5176,-1.808699,69.65063,0,0,
225,1,209.5458,-1.869902,69.6583,0,0,
225,1,209.5735,-1.872583,69.71682,0,0,
225,1,209.6029,-1.937272,69.81156,0,0,
225,1,209.63,-1.979028,69.83721,0,0,
225,1,209.6586,-1.918136,69.84214,0,0,
225,1,209.6862,-1.857407,69.8622,0,0,
225,1,209.7135,-1.796353,69.97112,0,0,
225,1,209.742,-1.519904,70.02578,0,0,
225,1,209.771,-1.36948,70.05115,0,0,
225,1,209.7977,-0.9954379,69.88908,0,0,
225,1,209.8253,-0.5805974,70.00249,0,0,
225,1,209.8533,0.1741467,70.3316,0,0,
225,1,209.8822,0.8278682,70.87614,0,0,
225,1,209.9093,1.314507,71.45361,0,0,
225,1,209.9372,1.890901,71.97378,0,0,
225,1,209.9653,2.94722,72.83865,0,0,
225,1,209.992,3.78195,73.26735,0,0,
225,1,210.0207,3.842075,73.67127,0,0,
225,1,210.0479,4.637295,74.26494,0,0,
225,1,210.0765,7.350315,74.34985,0,0,
225,1,210.1039,12.41934,74.3825,0,0,
225,1,210.1318,19.37979,74.02856,0,0,
225,1,210.1607,28.51333,73.13276,0,0,
225,1,210.1893,37.65981,72.37141,0,0,
225,1,210.2167,46.36436,71.17446,0,0,
225,1,210.2437,54.11948,69.10333,0,0,
225,1,210.2735,60.39254,67.20535,0,0,
225,1,210.2968,64.94621,65.34008,0,0,
225,1,210.3245,68.54848,64.73228,0,0,
225,1,210.3529,71.7225,64.40562,0,0,
225,1,210.3809,74.70316,64.38603,0,0,
225,1,210.4109,77.83652,64.43239,0,0,
225,1,210.4373,81.34603,64.47694,0,0,
225,1,210.4647,84.78944,64.49705,0,0,
225,1,210.4927,87.97878,64.58087,0,0,
225,1,210.5208,91.21703,64.59641,0,0,
225,1,210.5494,-89.09688,64.36641,0,0,
225,1,210.5778,-86.21452,63.99651,0,0,
225,1,210.6042,-83.4826,63.53192,0,0,
225,1,210.6454,-80.65174,61.79419,0,0,
225,1,210.674,-79.0954,60.82023,0,0,
225,1,210.7159,-76.51733,59.68172,0,0,
225,1,210.7586,-73.61438,58.95653,0,0,
225,1,210.784,-72.05925,58.70811,0,0,
225,2,213.423,-6.205592,69.27128,0,0,
225,2,213.4505,-6.08426,69.50815,0,0,
225,2,213.4792,-6.352797,69.76749,0,0,
225,2,213.5197,-6.181077,69.58905,0,0,
225,2,213.548,-5.960696,69.59186,0,0,
225,2,213.576,-5.822145,70.23224,0,0,
225,2,213.6044,-5.754092,70.86845,0,0,
225,2,213.6303,-5.256214,70.83411,0,0,
225,2,213.6587,-5.029412,70.98316,0,0,
225,2,213.6871,-3.516976,71.27541,0,0,
225,2,213.7167,-0.3284481,71.83415,0,0,
225,2,213.7422,4.380335,72.65995,0,0,
225,2,213.769,10.48207,73.25609,0,0,
225,2,213.7976,17.6888,73.84657,0,0,
225,2,213.8257,24.66547,73.9304,0,0,
225,2,213.8531,31.46829,74.01776,0,0,
225,2,213.8809,38.41382,74.18813,0,0,
225,2,213.9091,44.47306,74.46705,0,0,
225,2,213.937,50.2711,74.70837,0,0,
225,2,213.9649,55.95844,75.12633,0,0,
225,2,213.9922,61.15384,75.33781,0,0,
225,2,214.0209,67.34628,75.20297,0,0,
225,2,214.048,72.50059,74.90862,0,0,
225,2,214.076,78.71716,73.93468,0,0,
225,2,214.1041,84.78152,72.87886,0,0,
225,2,214.132,88.37814,71.54934,0,0,
225,2,214.1594,91.5479,69.64529,0,0,
225,2,214.1873,-88.94304,68.17683,0,0,
225,2,214.2161,-88.93251,66.29472,0,0,
225,2,214.2426,-87.63712,64.5974,0,0,
225,2,214.2708,-86.69394,63.61058,0,0,
225,2,214.3013,-85.29761,62.64548,0,0,
225,2,214.3265,-82.83829,62.10882,0,0,
225,2,214.3525,-80.47462,61.85238,0,0,
225,2,214.3812,-77.38663,61.33549,0,0,
225,2,214.4087,-74.62647,60.98588,0,0,
225,3,217.1672,0.2947805,69.03918,0,0,
225,3,217.1933,0.2917097,68.88271,0,0,
225,3,217.2184,0.4589303,68.89304,0,0,
225,3,217.2469,0.6465979,69.13973,0,0,
225,3,217.2729,0.5860136,69.45383,0,0,
225,3,217.3009,1.288069,69.68065,0,0,
225,3,217.327,2.136576,70.03375,0,0,
225,3,217.3545,2.381967,70.35576,0,0,
225,3,217.3816,3.324139,71.17265,0,0,
225,3,217.4088,3.832433,72.0515,0,0,
225,3,217.4382,4.730088,72.39538,0,0,
225,3,217.4646,5.992143,73.08006,0,0,
225,3,217.4919,9.62111,74.13799,0,0,
225,3,217.5201,14.40728,74.77087,0,0,
225,3,217.548,20.28936,75.68799,0,0,
225,3,217.5755,28.56621,76.49007,0,0,
225,3,217.6035,35.70751,76.58841,0,0,
225,3,217.6325,43.81248,76.8988,0,0,
225,3,217.6587,52.37433,76.68893,0,0,
225,3,217.6864,60.13896,76.2909,0,0,
225,3,217.7145,68.41267,76.03974,0,0,
225,3,217.7426,76.17348,75.72836,0,0,
225,3,217.7697,83.26215,75.70878,0,0,
225,3,217.7976,91.56132,75.77357,0,0,
225,3,217.8257,-84.30202,75.63363,0,0,
225,3,217.8532,-78.45348,75.24964,0,0,
225,3,217.8812,-73.19933,74.97812,0,0,
225,3,217.9097,-69.36733,73.96377,0,0,
225,3,217.9368,-66.67127,72.76424,0,0,
225,3,217.9651,-65.30167,71.34282,0,0,
225,3,217.9918,-65.06357,69.54569,0,0,
225,3,218.0203,-66.31984,68.2144,0,0,
225,3,218.048,-67.21426,66.92435,0,0,
225,3,218.0767,-67.82593,65.64223,0,0,
225,3,218.1033,-67.8961,64.51988,0,0,
225,3,218.1314,-67.96922,63.51282,0,0,
180,0,218.1597,-68.57321,62.49334,0,0,
180,1,231.145,-1.567981,68.82519,0,0,
180,1,231.1717,-1.440667,68.71855,0,0,
180,1,231.2003,-1.468387,68.65015,0,0,
180,1,231.2409,-1.447923,68.60448,0,0,
180,1,231.2692,-1.448916,68.60223,0,0,
180,1,231.2975,-1.41262,68.6274,0,0,
180,1,231.3261,-1.376281,68.61137,0,0,
180,1,231.353,-1.373539,68.62321,0,0,
180,1,231.381,-1.30858,68.58897,0,0,
180,1,231.4088,-1.255805,68.53882,0,0,
180,1,231.4367,-1.265936,68.56455,0,0,
180,1,231.4639,-1.272345,68.60278,0,0,
180,1,231.492,-1.308416,68.60101,0,0,
180,1,231.52,-1.34968,68.66476,0,0,
180,1,231.5479,-1.418475,68.68927,0,0,
180,1,231.5753,-1.423029,68.71034,0,0,
180,1,231.6034,-1.256844,68.77966,0,0,
180,1,231.6313,-1.124936,68.78685,0,0,
180,1,231.6586,-0.9678729,68.77244,0,0,
180,1,231.6789,-0.9134295,68.86053,0,0,
180,1,231.7029,-0.7516458,68.94265,0,0,
180,1,231.7444,-0.9178784,69.17865,0,0,
180,1,231.7836,-0.5653703,69.67372,0,0,
180,1,231.8113,-0.2149644,70.08559,0,0,
180,1,231.8391,0.7073863,70.12522,0,0,
180,1,231.8668,1.604668,70.61433,0,0,
180,1,231.8945,2.784907,71.0743,0,0,
180,1,231.922,3.807567,70.95484,0,0,
180,1,231.9501,5.222173,70.9667,0,0,
180,1,231.9779,7.166123,71.31055,0,0,
180,1,232.0073,10.50028,71.46217,0,0,
180,1,232.0332,13.67335,71.3931,0,0,
180,1,232.0614,19.62372,71.30236,0,0,
180,1,232.0888,25.26301,70.69718,0,0,
180,1,232.1167,32.12681,69.25412,0,0,
180,1,232.1445,38.52655,67.76295,0,0,
180,1,232.1726,44.52593,65.79362,0,0,
180,1,232.2003,48.5463,62.98896,0,0,
180,1,232.2285,51.34685,60.16544,0,0,
180,1,232.2561,53.74769,57.63831,0,0,
180,1,232.2839,54.7964,54.80967,0,0,
180,1,232.3118,55.18283,52.992,0,0,
180,1,232.3399,55.50941,50.32441,0,0,
180,1,232.3676,55.61976,47.88102,0,0,
180,1,232.3956,55.72641,45.87433,0,0,
180,1,232.4231,56.3054,43.8208,0,0,
180,1,232.4507,56.81665,41.92591,0,0,
180,1,232.4789,57.5177,40.80894,0,0,
180,1,232.5058,58.74745,39.59201,0,0,
180,1,232.5341,59.35557,38.72463,0,0,
180,1,232.5617,60.31179,37.4535,0,0,
180,1,232.5894,61.26038,36.25419,0,0,
180,1,232.6174,62.38072,35.10138,0,0,
180,1,232.6478,63.98181,34.19136,0,0,
180,1,232.674,65.77756,33.05711,0,0,
180,1,232.7004,67.90619,31.84188,0,0,
180,1,232.7276,70.03544,30.81109,0,0,
180,1,232.7561,71.39059,31.44176,0,0,
180,1,232.7836,72.46426,32.51249,0,0,
180,1,232.8118,72.49532,34.25124,0,0,
180,1,232.8401,72.09325,36.93703,0,0,
180,1,232.8669,71.31464,39.33964,0,0,
180,1,232.895,71.42511,41.66109,0,0,
180,1,232.9231,71.94601,43.59727,0,0,
180,1,232.9506,71.82622,44.09427,0,0,
180,1,232.9782,71.47199,43.17887,0,0,
180,1,233.0072,71.35191,41.12466,0,0,
180,1,233.0341,71.07341,39.03874,0,0,
180,1,233.0612,70.96967,37.03524,0,0,
180,1,233.0891,71.35182,34.87338,0,0,
180,1,233.1176,70.9921,32.97046,0,0,
180,1,233.1448,70.81775,30.96042,0,0,
180,1,233.173,70.91009,29.79671,0,0,
180,1,233.2008,71.08102,29.72055,0,0,
180,1,233.228,71.60839,29.91039,0,0,
180,1,233.2567,71.34722,30.00016,0,0,
180,1,233.2847,70.98059,30.19027,0,0,
180,1,233.3116,70.82142,30.692,0,0,
180,1,233.3425,70.75475,31.0996,0,0,
180,1,233.3672,70.32124,31.86168,0,0,
180,1,233.394,70.09062,31.84347,0,0,
180,1,233.422,69.82677,31.89552,0,0,
180,1,233.4493,69.72449,31.90151,0,0,
180,1,233.4776,69.76141,31.8857,0,0,
180,1,233.5054,69.71748,31.77509,0,0,
180,1,233.5327,69.69958,31.63574,0,0,
180,1,233.5609,69.59975,31.58004,0,0,
180,1,233.5886,69.51807,31.55056,0,0,
180,1,233.616,69.4024,31.63543,0,0,
180,1,233.6441,69.3534,31.67957,0,0,
180,1,233.6719,69.34443,31.75279,0,0,
180,1,233.6994,69.3726,31.78943,0,0,
180,1,233.7278,69.34888,31.83014,0,0,
180,1,233.7555,69.26903,31.82278,0,0,
180,1,233.7827,69.2597,31.80075,0,0,
180,1,233.8108,69.18067,31.75014,0,0,
180,1,233.8392,69.11172,31.70834,0,0,
180,1,233.8663,69.08173,31.7255,0,0,
180,1,233.8942,69.1038,31.69139,0,0,
180,1,233.9229,69.04168,31.61747,0,0,
180,1,233.9508,69.00683,31.57673,0,0,
180,1,233.9781,68.9341,31.5304,0,0,
180,1,234.0092,68.895,31.54703,0,0,
180,1,234.0336,68.88398,31.58522,0,0,
180,1,234.0604,68.8531,31.65722,0,0,
180,1,234.0876,68.72242,31.704,0,0,
180,1,234.1191,68.57142,31.80935,0,0,
180,1,234.1446,68.45518,31.94662,0,0,
180,1,234.171,68.41748,32.1351,0,0,
180,1,234.1989,68.1828,32.17555,0,0,
180,1,234.2285,67.82303,32.10249,0,0,
180,1,234.2548,67.62351,32.10619,0,0,
180,1,234.283,67.56816,32.21717,0,0,
180,1,234.3279,67.52138,32.42089,0,0,
180,1,234.3513,67.37138,32.59184,0,0,
180,1,234.3785,67.23692,32.78639,0,0,
180,1,234.4074,67.04826,32.96822,0,0,
180,1,234.435,66.84986,33.15564,0,0,
180,1,234.4621,66.66026,33.40611,0,0,
180,1,234.4901,66.59432,33.65034,0,0,
180,1,234.5208,66.56894,33.85702,0,0,
180,1,234.5475,66.35031,34.05976,0,0,
180,1,234.5736,66.14588,34.32241,0,0,
180,1,234.6005,66.38646,34.51399,0,0,
180,1,234.6285,66.43236,34.79676,0,0,
180,1,234.6566,65.96702,34.9295,0,0,
180,1,234.6847,65.66386,35.03665,0,0,
180,1,234.7121,65.7408,35.48949,0,0,
180,1,234.7406,65.60505,35.90265,0,0,
180,1,234.7684,65.15567,36.19166,0,0,
180,1,234.7962,64.92305,36.65214,0,0,
180,1,234.8239,64.87504,37.17207,0,0,
180,1,234.8517,64.72163,37.78346,0,0,
180,1,234.8799,64.64363,38.25493,0,0,
180,1,234.9075,64.59639,39.15226,0,0,
180,1,234.9352,64.37212,39.22734,0,0,
180,1,234.9628,63.99047,40.26068,0,0,
180,1,234.9916,63.95005,41.02402,0,0,
180,1,235.0182,64.14503,42.4568,0,0,
180,1,235.0488,63.97274,44.15139,0,0,
180,1,235.0746,62.93253,46.54125,0,0,
180,1,235.1007,62.96996,49.28263,0,0,
180,1,235.1288,62.06513,52.3004,0,0,
180,1,235.157,60.46853,55.63128,0,0,
180,1,235.1853,60.05722,59.46299,0,0,
180,1,235.2135,59.45456,62.08674,0,0,
180,1,235.2408,55.61016,65.79882,0,0,
180,1,235.2683,55.07987,68.49777,0,0,
180,1,235.2964,51.09198,71.5965,0,0,
180,1,235.3243,46.61557,74.32733,0,0,
180,1,235.3521,42.38729,76.90696,0,0,
180,1,235.3796,34.67099,78.97533,0,0,
180,1,235.4075,30.35306,80.89174,0,0,
180,1,235.436,25.39588,81.62377,0,0,
180,1,235.463,19.73289,82.17802,0,0,
180,1,235.4912,17.33953,82.19302,0,0,
180,1,235.5191,13.67255,84.04082,0,0,
180,1,235.5476,14.18608,82.6775,0,0,
180,1,235.5749,14.33343,82.34581,0,0,
180,1,235.6023,19.17873,82.69706,0,0,
180,1,235.6301,22.89268,82.90417,0,0,
180,1,235.6726,20.9778,82.48621,0,0,
180,1,235.7026,21.18663,82.86488,0,0,
180,1,235.7433,17.89186,83.57523,0,0,
180,1,235.7684,19.83608,83.98624,0,0,
180,1,235.7957,19.38838,83.96003,0,0,
180,1,235.8242,17.67503,84.33784,0,0,
180,1,235.8517,20.48095,84.13566,0,0,
180,1,235.8801,23.74282,84.5603,0,0,
180,1,235.9079,21.2751,85.08554,0,0,
180,1,235.9365,15.41037,85.41405,0,0,
180,1,235.9666,10.89399,85.41004,0,0,
180,1,235.993,-0.03948045,85.25831,0,0,
180,1,236.0194,-9.595986,85.00143,0,0,
180,1,236.0462,-14.67424,84.33414,0,0,
180,1,236.075,-15.89897,84.12544,0,0,
180,1,236.1013,-12.74929,83.77596,0,0,
180,1,236.1286,-11.80731,83.68794,0,0,
180,1,236.157,-9.19945,83.37041,0,0,
180,1,236.1858,-6.539418,83.35902,0,0,
180,1,236.2128,-1.839622,83.09845,0,0,
180,1,236.2415,5.191491,82.74231,0,0,
180,1,236.2688,12.34796,82.31536,0,0,
180,1,236.297,20.31525,81.4874,0,0,
180,1,236.3257,29.92796,80.39739,0,0,
180,1,236.3521,38.16121,79.22021,0,0,
180,1,236.3803,43.86943,77.89473,0,0,
180,1,236.4082,48.618,76.19749,0,0,
180,1,236.4361,53.07063,74.5573,0,0,
180,1,236.4632,56.52064,72.70513,0,0,
180,1,236.4912,58.77471,71.03121,0,0,
180,1,236.5195,60.00937,69.09134,0,0,
180,1,236.5484,60.98042,67.5701,0,0,
180,1,236.5744,61.74026,66.29699,0,0,
180,1,236.6029,62.02851,64.75352,0,0,
180,1,236.6302,63.5495,63.42876,0,0,
180,1,236.6585,64.41699,61.84531,0,0,
180,1,236.6858,64.76807,60.3252,0,0,
180,1,236.7131,65.56103,58.59359,0,0,
180,1,236.7412,66.57286,56.86314,0,0,
180,1,236.7687,67.18896,55.23464,0,0,
180,1,236.7978,68.08446,53.37295,0,0,
180,1,236.8248,69.73992,51.87914,0,0,
180,1,236.8532,70.5634,50.52352,0,0,
180,1,236.8813,70.61771,49.66145,0,0,
180,1,236.9075,70.999,48.86568,0,0,
180,1,236.9356,71.67607,47.84604,0,0,
180,1,236.9632,72.49201,46.99153,0,0,
180,1,236.9911,72.44885,45.81076,0,0,
180,1,237.0189,73.19957,45.16906,0,0,
180,1,237.0469,74.02549,44.86683,0,0,
180,1,237.0755,73.90734,44.29194,0,0,
180,1,237.1015,73.65177,44.06638,0,0,
180,1,237.1293,72.85241,43.96495,0,0,
180,1,237.1572,72.30949,43.84417,0,0,
180,1,237.1854,72.43668,43.61246,0,0,
180,1,237.2132,72.33515,42.89671,0,0,
180,1,237.2416,72.07374,42.01836,0,0,
180,1,237.2688,71.95354,40.22889,0,0,
180,1,237.2976,71.44087,38.90105,0,0,
180,1,237.3259,71.02087,37.75782,0,0,
180,1,237.3528,70.37284,37.06363,0,0,
180,1,237.3801,70.99516,36.48166,0,0,
180,1,237.4077,71.56374,36.60648,0,0,
180,1,237.4361,71.67973,37.12292,0,0,
180,1,237.4632,71.75725,36.90012,0,0,
180,1,237.4913,72.71803,36.90422,0,0,
180,1,237.5192,72.56678,37.22778,0,0,
180,2,239.8937,-3.376321,70.49489,0,0,
180,2,239.9217,-3.229766,70.55325,0,0,
180,2,239.9488,-3.20287,70.64944,0,0,
180,2,239.9771,-3.270982,70.68575,0,0,
180,2,240.021,-3.20687,70.55089,0,0,
180,2,240.0466,-2.938601,70.54185,0,0,
180,2,240.073,-2.888817,70.74831,0,0,
180,2,240.1029,-2.954895,70.97829,0,0,
180,2,240.1311,-2.60885,71.31171,0,0,
180,2,240.1576,-2.69997,71.79668,0,0,
180,2,240.1843,-2.981309,72.31495,0,0,
180,2,240.2119,-2.219447,72.7607,0,0,
180,2,240.2402,-1.536468,73.59346,0,0,
180,2,240.2689,0.558249,74.27092,0,0,
180,2,240.2979,4.334023,74.59626,0,0,
180,2,240.3242,9.655403,74.59909,0,0,
180,2,240.3507,17.92848,73.97494,0,0,
180,2,240.3799,25.90126,73.00981,0,0,
180,2,240.4074,34.12794,71.46956,0,0,
180,2,240.4357,41.36479,69.52451,0,0,
180,2,240.4628,48.36562,67.02773,0,0,
180,2,240.4915,53.88498,63.9235,0,0,
180,2,240.5188,57.46763,60.69616,0,0,
180,2,240.5466,59.97069,57.21067,0,0,
180,2,240.5742,62.1951,54.1109,0,0,
180,2,240.6022,63.97068,50.53336,0,0,
180,2,240.631,65.35294,47.49541,0,0,
180,2,240.6575,66.50798,44.65139,0,0,
180,2,240.6853,67.41218,41.59064,0,0,
180,2,240.7134,68.29124,39.84879,0,0,
180,2,240.7408,69.81797,38.27798,0,0,
180,2,240.7684,70.65428,37.02762,0,0,
180,2,240.7973,71.10397,36.65323,0,0,
180,2,240.8251,71.55356,36.19982,0,0,
180,2,240.8524,71.93983,35.59272,0,0,
180,2,240.8809,72.34851,34.72334,0,0,
180,2,240.9073,72.48812,33.77821,0,0,
180,2,240.9358,72.46133,32.97134,0,0,
180,2,240.9637,72.49106,32.84222,0,0,
180,2,240.9906,72.11932,32.99976,0,0,
180,2,241.0196,71.78481,33.66983,0,0,
180,2,241.0474,71.7711,34.32048,0,0,
180,2,241.0751,71.57278,34.56126,0,0,
180,2,241.1016,71.39769,34.92756,0,0,
180,2,241.1308,71.40115,35.0683,0,0,
180,2,241.1577,71.43274,35.13954,0,0,
180,2,241.1853,72.00265,35.62965,0,0,
180,2,241.2156,72.15186,36.0127,0,0,
180,2,241.2414,72.17825,36.47443,0,0,
180,2,241.2718,72.79822,37.40417,0,0,
180,3,243.1022,-3.663028,69.20383,0,0,
180,3,243.1305,-3.718021,69.15162,0,0,
180,3,243.1612,-3.589987,68.9932,0,0,
180,3,243.1992,-3.680986,69.20142,0,0,
180,3,243.2408,-3.200396,69.53609,0,0,
180,3,243.2685,-3.25836,69.79945,0,0,
180,3,243.2964,-3.118314,70.11155,0,0,
180,3,243.3246,-2.497624,70.54342,0,0,
180,3,243.3523,-2.274678,71.1908,0,0,
180,3,243.3811,-1.629018,71.90738,0,0,
180,3,243.4075,-1.123328,72.8652,0,0,
180,3,243.4358,-0.6765871,73.66803,0,0,
180,3,243.4629,1.770639,73.78684,0,0,
180,3,243.4909,6.717929,74.03386,0,0,
180,3,243.5208,13.28882,73.86385,0,0,
180,3,243.546,18.83362,73.67764,0,0,
180,3,243.5745,27.62199,73.24699,0,0,
180,3,243.6023,35.47003,71.53522,0,0,
180,3,243.6298,41.67395,69.47208,0,0,
180,3,243.6578,47.30755,66.70887,0,0,
180,3,243.6854,51.3371,63.71956,0,0,
180,3,243.7159,54.75636,60.4431,0,0,
180,3,243.7412,56.93737,57.37629,0,0,
180,3,243.7684,58.32278,54.48842,0,0,
180,3,243.7964,59.66909,51.59182,0,0,
180,3,243.8183,60.10277,50.36454,0,0,
180,3,243.8518,61.88715,46.94363,0,0,
180,3,243.8795,62.76301,44.21535,0,0,
180,3,243.9075,63.59744,41.95121,0,0,
180,3,243.9357,64.42894,40.33225,0,0,
180,3,243.9632,65.65865,37.99877,0,0,
180,3,243.9908,67.16183,35.6526,0,0,
180,3,244.0186,68.75912,32.84415,0,0,
180,3,244.047,69.92688,30.09097,0,0,
180,3,244.0741,71.03548,27.92333,0,0,
180,3,244.1022,71.96358,26.23405,0,0,
180,3,244.1296,72.4397,25.16791,0,0,
180,3,244.1576,72.94411,25.38607,0,0,
180,3,244.1889,73.17537,26.58342,0,0,
180,3,244.215,73.14173,27.92007,0,0,
180,3,244.2408,73.29438,29.66158,0,0,
180,3,244.2672,73.49007,32.28859,0,0,
180,3,244.2962,74.25052,34.73409,0,0,
